index,timestamp,latitude,longitude,x_m,y_m,yaw,direction,mode,drive_level
130,42.693000000,0.0000000000,0.0000000000,14.547642,0.000000,0.000000015,1,NORMAL,1.00
131,42.853000000,0.0000000000,0.0000000000,14.659642,0.000000,0.000000015,1,NORMAL,1.00
132,43.013000000,0.0000000000,0.0000000000,14.771642,0.000000,0.000000015,1,NORMAL,1.00
133,43.173000000,0.0000000000,0.0000000000,14.883642,0.000000,0.000000015,1,NORMAL,1.00
134,43.333000000,0.0000000000,0.0000000000,14.995642,0.000000,0.000000015,1,NORMAL,1.00
135,43.493000000,0.0000000000,0.0000000000,15.107642,0.000000,0.000000015,1,NORMAL,1.00
136,43.653000000,0.0000000000,0.0000000000,15.219642,0.000000,0.000000015,1,NORMAL,1.00
137,43.813000000,0.0000000000,0.0000000000,15.331642,0.000000,0.000000015,1,NORMAL,1.00
138,43.973000000,0.0000000000,0.0000000000,15.443642,0.000000,0.000000015,1,NORMAL,1.00
139,44.133000000,0.0000000000,0.0000000000,15.555642,0.000000,0.000000016,1,NORMAL,1.00
140,44.293000000,0.0000000000,0.0000000000,15.667642,0.000000,0.000000016,1,NORMAL,1.00
141,44.453000000,0.0000000000,0.0000000000,15.779642,0.000000,0.000000016,1,NORMAL,1.00
142,44.613000000,0.0000000000,0.0000000000,15.891642,0.000000,0.000000016,1,NORMAL,1.00
143,44.773000000,0.0000000000,0.0000000000,16.003642,0.000000,0.000000016,1,NORMAL,1.00
144,44.933000000,0.0000000000,0.0000000000,16.115642,0.000000,0.000000016,1,NORMAL,1.00
145,45.093000000,0.0000000000,0.0000000000,16.227642,0.000000,0.000000016,1,NORMAL,1.00
146,45.253000000,0.0000000000,0.0000000000,16.339642,0.000000,0.000000016,1,NORMAL,1.00
147,45.413000000,0.0000000000,0.0000000000,16.451642,0.000000,0.000000016,1,NORMAL,1.00
148,45.573000000,0.0000000000,0.0000000000,16.563642,0.000000,0.000000017,1,NORMAL,1.00
149,45.733000000,0.0000000000,0.0000000000,16.675642,0.000000,0.000000017,1,NORMAL,1.00
150,45.893000000,0.0000000000,0.0000000000,16.787642,0.000000,0.000000017,1,NORMAL,1.00
151,46.053000000,0.0000000000,0.0000000000,16.899642,0.000000,0.000000017,1,NORMAL,1.00
152,46.213000000,0.0000000000,0.0000000000,17.011642,0.000000,0.000000017,1,NORMAL,1.00
153,46.373000000,0.0000000000,0.0000000000,17.123642,0.000000,0.000000017,1,NORMAL,1.00
154,46.533000000,0.0000000000,0.0000000000,17.235642,0.000000,0.000000017,1,NORMAL,1.00
155,46.693000000,0.0000000000,0.0000000000,17.347642,0.000000,0.000000017,1,NORMAL,1.00
156,46.853000000,0.0000000000,0.0000000000,17.459642,0.000000,0.000000017,1,NORMAL,1.00
157,47.013000000,0.0000000000,0.0000000000,17.571642,0.000000,0.000000018,1,NORMAL,1.00
